Date,NIFTY_Close,IndiaVIX,VIX_Fwd_Avg_5D,Risk_Off
2018-08-29,11691.9,12.435,12.383500000000002,0
2018-08-30,11676.8,12.4125,12.4215,0
2018-08-31,11680.5,12.5975,12.6525,0
2018-09-03,11582.35,13.3925,12.924000000000001,0
2018-09-04,11520.3,13.7825,13.167000000000002,0
2018-09-05,11476.95,13.65,13.428999999999998,0
2018-09-06,11536.9,13.7225,13.6875,0
2018-09-07,11589.1,13.89,14.0495,0
2018-09-10,11438.1,15.2025,14.359,0
2018-09-11,11287.5,15.33,14.479000000000003,0
2018-09-12,11369.9,14.25,14.503,0
2018-09-14,11515.2,13.8425,14.624,0
2018-09-17,11377.75,14.495,14.4665,0
2018-09-18,11278.9,14.415,14.2015,0
2018-09-19,11234.35,14.005,14.4585,0
2018-09-21,11143.1,15.535,15.1755,0
2018-09-24,10967.4,17.4275,15.613,0
2018-09-25,11067.45,16.6825,16.1475,0
2018-09-26,11053.8,17.0875,16.731,0
2018-09-27,10977.55,16.9225,17.023,0
2018-09-28,10930.45,16.995,16.904500000000002,0
2018-10-01,11008.3,16.835,17.191499999999998,0
2018-10-03,10858.25,18.1175,17.557,1
2018-10-04,10599.25,18.915,18.119,1
2018-10-05,10316.45,19.7325,18.7495,1
2018-10-08,10348.05,20.1475,19.333499999999997,1
2018-10-09,10301.05,19.755,19.2915,1
2018-10-10,10460.1,17.9075,19.618,1
2018-10-11,10234.65,20.5475,19.397,1
2018-10-12,10472.5,18.6275,19.1445,1
2018-10-15,10512.5,18.885,18.668,1
2018-10-16,10584.75,17.3725,18.6825,1
2018-10-17,10453.05,17.98,18.5305,1
2018-10-19,10303.55,19.7875,19.076500000000003,1
2018-10-22,10245.25,21.3575,19.107000000000003,1
2018-10-23,10146.8,19.0375,19.4085,1
2018-10-24,10224.75,18.88,19.605,1
2018-10-25,10124.9,18.9625,19.494,1
2018-10-26,10030.0,19.2325,19.1875,1
2018-10-29,10250.85,19.825,19.4805,1
2018-10-30,10198.4,20.5025,19.663999999999998,1
2018-10-31,10386.6,19.7975,19.71,1
2018-11-01,10380.45,19.1925,19.509499999999996,1
2018-11-02,10553.0,18.23,19.441000000000003,1
2018-11-05,10524.0,19.4825,19.041500000000003,1
2018-11-06,10530.0,18.505,18.6575,1
2018-11-07,10598.4,17.8775,18.372,1
2018-11-09,10585.2,17.765,18.5995,1
2018-11-12,10482.2,19.3675,18.442,1
2018-11-13,10582.5,18.695,18.506,1
2018-11-14,10576.3,18.825,18.6215,1
2018-11-15,10616.7,18.455,18.7385,1
2018-11-16,10682.2,18.35,18.715999999999998,1
2018-11-19,10763.4,19.255,18.8425,1
2018-11-20,10656.2,19.3275,18.9885,1
2018-11-21,10600.05,19.555,19.1295,1
2018-11-22,10526.75,19.16,19.54,1
2018-11-26,10628.6,20.4025,19.351999999999997,1
2018-11-27,10685.6,18.315,19.078500000000002,1
2018-11-28,10728.85,17.96,18.907,1
2018-11-29,10858.7,18.6975,18.907500000000002,1
2018-11-30,10876.75,19.1625,18.4715,1
2018-12-03,10883.75,18.2225,18.43,1
2018-12-04,10869.5,18.1075,18.516,1
2018-12-05,10782.9,18.39,18.6375,1
2018-12-06,10601.15,19.305,18.523000000000003,1
2018-12-07,10693.7,18.59,18.966,1
2018-12-10,10488.45,20.4375,18.933500000000002,1
2018-12-11,10549.15,17.945,18.4175,1
2018-12-12,10737.6,15.81,17.6665,1
2018-12-13,10791.55,15.55,16.98,0
2018-12-14,10805.45,15.1575,15.800500000000003,0
2018-12-17,10888.35,14.54,15.127,0
2018-12-18,10908.7,14.5775,14.897,0
2018-12-19,10967.3,14.66,14.6535,0
2018-12-20,10951.7,14.3325,14.820500000000001,0
2018-12-21,10754.0,15.9925,15.0625,0
2018-12-24,10663.5,15.75,15.331,0
2018-12-26,10729.85,15.92,15.613499999999998,0
2018-12-27,10779.8,16.0725,15.801000000000002,0
2018-12-28,10859.9,15.27,15.8025,0
2018-12-31,10862.55,16.0,15.717500000000001,0
2019-01-01,10910.1,15.325,15.811000000000002,0
2019-01-02,10792.5,16.3875,15.9545,0
2019-01-03,10672.25,16.79,16.133000000000003,0
2019-01-04,10727.35,16.1625,16.1935,0
2019-01-07,10771.8,16.3025,16.2685,0
2019-01-08,10802.15,15.7,16.044999999999998,0
2019-01-09,10855.15,15.27,15.756,0
2019-01-10,10821.6,15.345,15.594,0
2019-01-11,10794.95,15.3525,15.564999999999998,0
2019-01-14,10737.6,16.1575,15.5415,0
2019-01-15,10886.8,15.5825,15.703,0
2019-01-16,10890.3,16.0775,15.882499999999999,0
2019-01-17,10905.2,16.2425,16.1355,0
2019-01-18,10906.95,16.6175,16.5335,0
2019-01-21,10961.85,18.1475,17.014,0
2019-01-22,10922.75,17.985,17.4155,1
2019-01-23,10831.5,18.085,17.654000000000003,1
2019-01-24,10849.8,17.435,17.8685,1
2019-01-25,10780.55,17.69,18.0185,1
2019-01-28,10661.55,18.8975,18.107,1
2019-01-29,10652.2,18.4275,18.06,1
2019-01-30,10651.8,17.85,17.997500000000002,1
2019-01-31,10830.95,17.1225,17.6035,1
2019-02-01,10893.65,15.72,16.9685,0
2019-02-04,10912.25,15.7225,16.439,0
2019-02-05,10934.35,15.78,15.995,0
2019-02-06,11062.45,15.63,15.657499999999999,0
2019-02-07,11069.4,15.435,15.627,0
2019-02-08,10943.6,15.5675,15.6505,0
2019-02-11,10888.8,15.84,15.644499999999999,0
2019-02-12,10831.4,15.75,15.6645,0
2019-02-13,10793.65,15.73,15.732,0
2019-02-14,10746.05,15.7725,15.910500000000003,0
2019-02-15,10724.4,16.46,16.3425,0
2019-02-18,10640.95,18.0,16.886000000000003,0
2019-02-19,10604.35,18.4675,17.151,0
2019-02-20,10735.45,17.055,17.207,0
2019-02-21,10789.85,16.0525,17.005,0
2019-02-22,10791.65,15.45,16.4765,0
2019-02-25,10880.1,15.3575,16.206,0
2019-02-26,10835.3,17.115,16.5745,0
2019-02-27,10806.65,18.8975,17.0195,0
2019-02-28,10792.5,18.2775,17.1845,0
2019-03-01,10863.5,16.275,17.2445,0
2019-03-05,10987.45,15.6575,16.9435,0
2019-03-06,11053.0,15.61,16.2225,0
2019-03-07,11058.2,15.2925,15.555000000000001,0
2019-03-08,11035.4,14.94,15.279,0
2019-03-11,11168.05,14.895,15.166999999999998,0
2019-03-12,11301.2,15.0975,15.1005,0
2019-03-13,11341.7,15.2775,15.072,0
2019-03-14,11343.25,15.15,15.257,0
2019-03-15,11426.85,15.865,15.657999999999998,0
2019-03-18,11462.2,16.9,15.937000000000001,0
2019-03-19,11532.4,16.4925,16.088,0
2019-03-20,11521.05,16.0325,16.313,0
2019-03-22,11456.9,16.275,16.4745,0
2019-03-25,11354.25,16.6725,16.391499999999997,0
2019-03-26,11483.25,16.485,16.502499999999998,0
2019-03-27,11445.05,17.0475,16.6265,0
2019-03-28,11570.0,16.6525,16.8085,0
2019-03-29,11623.9,17.185,17.075,0
2019-04-01,11669.15,18.005,17.3945,1
2019-04-02,11713.2,18.0825,17.741500000000002,1
2019-04-03,11643.95,18.7825,18.141,1
2019-04-04,11598.0,18.65,18.3825,1
2019-04-05,11665.95,18.3925,18.812,1
2019-04-08,11604.5,20.1525,19.2515,1
2019-04-09,11671.95,20.28,19.720999999999997,1
2019-04-10,11584.3,21.13,20.182499999999997,1
2019-04-11,11596.7,20.9575,20.7035,1
2019-04-12,11643.45,20.9975,20.950499999999998,1
2019-04-15,11690.35,21.3875,21.232999999999997,1
2019-04-16,11787.15,21.6925,21.554,1
2019-04-18,11752.8,22.735,22.1725,1
2019-04-22,11594.45,24.05,22.901999999999997,1
2019-04-23,11575.95,24.645,23.366999999999997,1
2019-04-24,11726.15,23.7125,23.675,1
2019-04-25,11641.8,23.2325,23.4715,1
2019-04-26,11754.65,21.7175,23.027,1
2019-04-30,11748.15,21.8275,22.6945,1
2019-05-02,11724.75,22.9825,22.7585,1
2019-05-03,11712.25,24.0325,23.398500000000002,1
2019-05-06,11598.25,26.4325,24.3505,1
2019-05-07,11497.9,26.4775,25.258,1
2019-05-08,11359.45,26.365,25.758499999999998,1
2019-05-09,11301.8,25.485,26.219,1
2019-05-10,11278.9,26.335,26.409,1
2019-05-13,11148.2,27.3825,26.54,1
2019-05-14,11222.05,27.1325,26.9985,1
2019-05-15,11157.0,28.6575,27.575499999999998,1
2019-05-16,11257.1,28.37,27.9235,1
2019-05-17,11407.15,28.075,27.182,1
2019-05-20,11828.25,23.675,26.886000000000003,1
2019-05-21,11709.1,25.6525,26.681,1
2019-05-22,11737.9,27.6325,24.887999999999998,1
2019-05-23,11657.05,19.405,22.5665,1
2019-05-24,11844.1,16.4675,21.069499999999998,1
2019-05-27,11924.75,16.19,19.1235,1
2019-05-28,11928.75,15.9225,16.8785,0
2019-05-29,11861.1,16.4075,16.1195,0
2019-05-30,11945.9,15.61,16.039499999999997,0
2019-05-31,11922.8,16.0675,15.995,0
2019-06-03,12088.55,15.9675,15.936000000000002,0
2019-06-04,12021.65,15.6275,15.7595,0
2019-06-06,11843.75,15.525,15.609,0
2019-06-07,11870.65,14.8575,15.3905,0
2019-06-10,11922.7,14.975,15.094999999999999,0
2019-06-11,11965.6,14.49,14.794,0
2019-06-12,11906.2,14.1225,14.421000000000001,0
2019-06-13,11914.05,13.66,14.2285,0
2019-06-14,11823.3,13.895,14.163499999999999,0
2019-06-17,11672.15,14.65,14.185500000000001,0
2019-06-18,11691.5,14.6,14.306999999999999,0
2019-06-19,11691.45,14.73,14.375,0
2019-06-20,11831.75,14.0,14.518,0
2019-06-21,11724.1,14.61,14.632499999999999,0
2019-06-24,11699.65,15.2225,14.714500000000001,0
2019-06-25,11796.45,15.01,14.7185,0
2019-06-26,11847.55,14.75,14.8475,0
2019-06-27,11841.55,14.645,14.916,0
2019-06-28,11788.85,14.9525,14.792000000000002,0
2019-07-01,11865.6,14.6025,14.639999999999997,0
2019-07-02,11910.3,14.25,14.428999999999998,0
2019-07-03,11916.75,13.695,14.206,0
2019-07-04,11946.75,13.53,13.8285,0
2019-07-05,11811.15,13.065,13.6785,0
2019-07-08,11558.6,13.8525,13.565999999999999,0
2019-07-09,11555.9,13.6875,13.553999999999998,0
2019-07-10,11498.9,13.635,13.341999999999999,0
2019-07-11,11582.9,12.47,13.128499999999999,0
2019-07-12,11552.5,11.9975,12.762,0
2019-07-15,11588.35,12.02,12.336500000000001,0
2019-07-16,11662.6,11.56,11.9695,0
2019-07-17,11687.5,11.8,11.8255,0
2019-07-18,11596.9,11.75,11.929,0
2019-07-19,11419.25,12.515,12.126999999999999,0
2019-07-22,11346.2,13.01,12.5005,0
2019-07-23,11331.05,13.4275,12.692499999999999,0
2019-07-24,11271.3,12.76,12.869499999999999,0
2019-07-25,11252.15,12.635,12.793000000000001,0
2019-07-26,11284.3,12.1325,12.8035,0
2019-07-29,11189.2,13.0625,12.8405,0
2019-07-30,11085.4,13.6125,13.006499999999999,0
2019-07-31,11118.0,13.59,13.391,0
2019-08-01,10980.0,14.5575,14.002,0
2019-08-02,10997.35,15.1875,14.7065,0
2019-08-05,10862.6,16.585,15.208000000000002,0
2019-08-06,10948.25,16.12,15.838,0
2019-08-07,10855.5,16.74,16.145000000000003,0
2019-08-08,11032.45,16.0925,16.276500000000002,0
2019-08-09,11109.65,15.845,16.515,0
2019-08-13,10925.85,17.7775,16.5625,0
2019-08-14,11029.4,16.3575,16.544,0
2019-08-16,11047.8,16.6475,16.675,0
2019-08-19,11053.9,16.7475,16.832500000000003,0
2019-08-20,11017.0,16.6325,16.6815,0
2019-08-21,10918.7,17.0225,16.9805,0
2019-08-22,10741.35,17.8525,17.1205,0
2019-08-23,10829.35,17.3475,17.102,0
2019-08-26,11057.85,16.655,16.9775,0
2019-08-27,11105.35,16.01,16.94,0
2019-08-28,11046.1,16.835,16.654500000000002,0
2019-08-29,10948.3,16.425,16.4415,0
2019-08-30,11023.25,16.2825,16.7215,0
2019-09-03,10797.9,18.055,16.9665,0
2019-09-04,10844.65,17.235,17.054000000000002,0
2019-09-05,10847.9,17.2725,17.023999999999997,0
2019-09-06,10946.2,16.275,16.938,0
2019-09-09,11003.05,15.8525,16.4015,0
2019-09-11,11035.7,15.3725,15.9345,0
2019-09-12,10982.8,14.9,15.303999999999998,0
2019-09-13,11075.9,14.12,15.0395,0
2019-09-16,11003.5,14.9525,15.0725,0
2019-09-17,10817.6,16.0175,15.0685,0
2019-09-18,10840.65,15.3525,15.1985,0
2019-09-19,10704.8,15.55,15.4545,0
2019-09-20,11274.2,15.4,15.8225,0
2019-09-23,11600.2,16.7925,15.9655,0
2019-09-24,11588.2,16.7325,16.128999999999998,0
2019-09-25,11440.2,16.17,16.2875,0
2019-09-26,11571.2,16.3425,16.430500000000002,0
2019-09-27,11512.4,16.115,16.2465,0
2019-09-30,11474.45,15.8725,16.2515,0
2019-10-01,11359.9,16.7575,16.558,0
2019-10-03,11314.0,17.7025,16.805500000000002,0
2019-10-04,11174.75,17.58,17.148500000000002,0
2019-10-07,11126.4,17.83,17.405,1
2019-10-09,11313.3,17.155,17.499000000000002,1
2019-10-10,11234.55,17.2275,17.386499999999998,1
2019-10-11,11305.05,17.14,17.3565,1
2019-10-14,11341.15,17.43,17.160500000000003,0
2019-10-15,11428.3,16.85,17.0015,0
2019-10-16,11464.0,16.36,16.7315,0
2019-10-17,11586.35,15.8775,16.488999999999997,0
2019-10-18,11661.85,15.9275,16.365,0
2019-10-22,11588.35,16.81,16.302,0
2019-10-23,11604.1,16.535,16.278,0
2019-10-24,11582.6,16.24,16.1655,0
2019-10-25,11583.9,15.315,16.097,0
2019-10-27,11627.15,15.585,16.019,0
2019-10-29,11786.85,16.42,16.0435,0
2019-10-30,11844.1,16.6575,16.0515,0
2019-10-31,11877.45,16.28,16.135,0
2019-11-01,11890.6,15.7325,16.203,0
2019-11-04,11941.3,15.925,16.1025,0
2019-11-05,11917.2,15.9175,15.925999999999998,0
2019-11-06,11966.05,15.775,15.711500000000001,0
2019-11-07,12012.05,15.2075,15.736,0
2019-11-08,11908.15,15.855,15.800999999999998,0
2019-11-11,11913.45,16.25,15.91,0
2019-11-13,11840.45,16.4625,15.885,0
2019-11-14,11872.1,15.65,15.8495,0
2019-11-15,11895.45,15.03,15.8295,0
2019-11-18,11884.5,15.755,15.662,0
2019-11-19,11940.1,15.4125,15.401499999999999,0
2019-11-20,11999.1,15.16,15.266499999999999,0
2019-11-21,11968.4,14.975,15.235,0
2019-11-22,11914.4,14.8725,15.0845,0
2019-11-25,12073.75,15.0025,14.9695,0
2019-11-26,12037.7,14.8375,14.861,0
2019-11-27,12100.7,14.6175,14.663499999999999,0
2019-11-28,12151.15,13.9875,14.4685,0
2019-11-29,12056.05,13.8975,14.3085,0
2019-12-02,12048.2,14.2025,14.253499999999999,0
2019-12-03,11994.2,14.5625,13.994499999999999,0
2019-12-04,12043.2,13.3225,14.058000000000002,0
2019-12-05,12018.4,14.305,14.006499999999999,0
2019-12-06,11921.5,13.64,14.0855,0
2019-12-09,11937.5,14.5975,14.031,0
2019-12-10,11856.8,14.29,14.041999999999998,0
2019-12-11,11910.15,13.3775,13.8505,0
2019-12-12,11971.8,13.3475,13.782499999999999,0
2019-12-13,12086.7,13.3,13.546000000000001,0
2019-12-16,12053.95,13.415,13.1915,0
2019-12-17,12165.0,12.5175,12.983500000000001,0
2019-12-18,12221.65,12.3375,12.7385,0
2019-12-19,12259.7,12.1225,12.543499999999998,0
2019-12-20,12271.8,12.325,12.251999999999999,0
2019-12-23,12262.75,11.9575,12.0735,0
2019-12-24,12214.55,11.625,11.8305,0
2019-12-26,12126.55,11.1225,11.511,0
2019-12-27,12245.8,10.525,11.2475,0
2019-12-30,12255.85,11.0075,11.189499999999999,0
2019-12-31,12168.45,11.6675,11.184000000000001,0
2020-01-01,12182.5,11.5975,11.257499999999999,0
2020-01-02,12282.2,11.49,11.6915,0
2020-01-03,12226.65,12.695,12.4455,0
2020-01-06,11993.05,14.7775,13.034,0
2020-01-07,12052.95,14.61,13.842500000000001,0
2020-01-08,12025.35,15.64,14.344,0
2020-01-09,12215.9,13.9975,14.620499999999998,0
2020-01-10,12256.8,14.0775,14.52,0
2020-01-13,12329.55,14.275,14.380500000000001,0
2020-01-14,12362.3,13.9125,14.0765,0
2020-01-15,12343.3,14.12,14.113499999999998,0
2020-01-16,12355.5,14.1825,14.123499999999998,0
2020-01-17,12352.35,14.1275,14.3505,0
2020-01-20,12224.55,15.41,14.7405,0
2020-01-21,12169.85,15.8625,15.1885,0
2020-01-22,12106.9,16.36,15.523000000000001,0
2020-01-23,12180.35,15.855,15.8095,0
2020-01-24,12248.25,15.56,16.1625,0
2020-01-27,12119.0,17.175,16.4495,0
2020-01-28,12055.8,17.2975,16.477,0
2020-01-29,12129.5,16.4975,16.6655,0
2020-01-30,12035.8,16.7975,17.026999999999997,0
2020-01-31,11962.1,17.3675,16.959,0
2020-02-01,11661.85,16.835,16.656,0
2020-02-03,11707.9,15.7825,16.232499999999998,0
2020-02-04,11979.65,14.38,15.7075,0
2020-02-05,12089.15,14.1725,14.99,0
2020-02-06,12137.95,13.78,14.372499999999999,0
2020-02-07,12098.35,13.7475,14.057999999999998,0
2020-02-10,12031.5,14.21,13.958000000000002,0
2020-02-11,12107.9,13.88,13.848000000000003,0
2020-02-12,12201.2,13.6225,13.766,0
2020-02-13,12174.65,13.37,13.739500000000001,0
2020-02-14,12113.45,13.615,13.7805,0
2020-02-17,12045.8,14.415,13.9065,0
2020-02-18,11992.5,14.51,13.986499999999998,0
2020-02-19,12125.9,14.0225,14.0525,0
2020-02-20,12080.85,13.7,14.729000000000003,0
2020-02-24,11829.4,16.9975,15.2255,0
2020-02-25,11797.9,16.8975,15.9755,0
2020-02-26,11678.5,18.26,16.724,0
2020-02-27,11633.3,17.765,18.631,1
2020-02-28,11201.75,23.235,20.272,1
2020-03-02,11132.75,25.2025,21.801000000000002,1
2020-03-03,11303.3,24.5425,22.994,1
2020-03-04,11251.0,24.225,24.0905,1
2020-03-05,11269.0,23.2475,24.572,1
2020-03-06,10989.45,25.6425,25.6915,1
2020-03-09,10451.45,30.8,27.094,1
2020-03-11,10458.4,31.555,30.4815,1
2020-03-12,9590.15,41.1625,36.1265,1
2020-03-13,9955.2,51.4725,42.772999999999996,1
2020-03-16,9197.4,58.875,49.198,1
2020-03-17,8967.05,62.925,55.678,1
2020-03-18,8468.8,63.955,61.885000000000005,1
2020-03-19,8263.45,72.1975,65.01050000000001,1
2020-03-20,8745.45,67.1,67.6325,1
2020-03-23,7610.25,71.985,71.769,1
2020-03-24,7801.05,83.6075,74.503,1
2020-03-25,8317.85,77.625,74.37,1
2020-03-26,8641.45,71.5325,75.027,1
2020-03-27,8660.25,70.385,75.00800000000001,1
2020-03-30,8281.1,71.89,71.168,1
2020-03-31,8597.75,64.4075,67.6535,1
2020-04-01,8253.8,60.0525,64.4075,1
2020-04-03,8083.8,55.3025,60.6905,1
2020-04-07,8792.2,51.8,56.761,1
2020-04-08,8748.75,52.2425,53.8285,1
2020-04-09,9111.9,49.745,52.109500000000004,1
2020-04-13,8993.85,51.4575,50.995999999999995,1
2020-04-15,8925.3,49.735,49.855000000000004,1
2020-04-16,8992.8,46.095,47.925,1
2020-04-17,9266.75,42.5925,46.666999999999994,1
2020-04-20,9261.85,43.455,45.415,1
2020-04-21,8981.45,45.1975,44.0325,1
2020-04-22,9187.3,42.8225,42.659499999999994,1
2020-04-23,9313.9,39.23,41.9645,1
2020-04-24,9154.4,39.1175,40.882,1
2020-04-27,9282.3,38.0425,38.91349999999999,1
2020-04-28,9380.9,35.355,37.116499999999995,1
2020-04-29,9553.35,33.8375,36.068,1
2020-04-30,9859.9,33.9875,36.9785,1
2020-05-04,9293.5,43.67,38.091499999999996,1
2020-05-05,9205.6,43.6075,39.27,1
2020-05-06,9270.9,41.2475,40.4885,1
2020-05-07,9199.05,39.93,41.372499999999995,1
2020-05-08,9251.5,38.4075,40.246,1
2020-05-11,9239.2,38.0375,39.165499999999994,1
2020-05-12,9196.55,38.205,38.683,1
2020-05-13,9383.55,38.835,38.3335,1
2020-05-14,9142.75,38.1825,38.2555,1
2020-05-15,9136.85,38.0175,38.831,1
2020-05-18,8823.25,40.915,39.0805,1
2020-05-19,8879.1,39.4525,38.4755,1
2020-05-20,9066.55,35.81,37.43599999999999,1
2020-05-21,9106.25,32.985,36.308,1
2020-05-22,9039.25,32.3775,34.419,1
2020-05-26,9029.05,31.47,32.783,1
2020-05-27,9314.95,31.2725,31.6245,1
2020-05-28,9490.1,30.0175,31.071500000000004,1
2020-05-29,9580.3,30.22,30.7445,1
2020-06-01,9826.15,30.7425,30.4735,1
2020-06-02,9979.1,30.115,30.2275,1
2020-06-03,10061.55,30.0425,30.162,1
2020-06-04,10029.1,29.69,29.854000000000003,1
2020-06-05,10142.15,28.68,29.634999999999998,1
2020-06-08,10167.45,29.6475,29.653,1
2020-06-09,10046.65,30.205,29.532,1
2020-06-10,10116.15,29.4375,29.526,1
2020-06-11,9902.0,29.66,29.954500000000003,1
2020-06-12,9972.9,30.8225,30.540499999999998,1
2020-06-15,9813.7,32.5775,31.0925,1
2020-06-16,9914.0,32.965,31.875999999999998,1
2020-06-17,9881.15,33.355,32.235,1
2020-06-18,10091.65,31.455,32.063500000000005,1
2020-06-19,10244.4,29.965,31.639999999999997,1
2020-06-22,10311.2,30.46,30.915,1
2020-06-23,10471.0,29.34,30.1595,1
2020-06-24,10305.3,29.5775,29.814,1
2020-06-25,10288.9,29.7275,29.568,1
2020-06-26,10383.0,28.735,29.258,1
2020-06-29,10312.4,28.91,29.2135,1
2020-06-30,10302.1,29.1175,28.9215,1
2020-07-01,10430.05,28.1175,28.277499999999996,1
2020-07-02,10551.7,26.5075,27.683999999999997,1
2020-07-03,10607.35,25.7675,26.9415,1
2020-07-06,10763.65,25.1975,26.1385,1
2020-07-07,10799.65,25.1025,25.735000000000003,1
2020-07-08,10705.75,26.1,25.416,1
2020-07-09,10813.45,24.9125,25.250999999999998,1
2020-07-10,10768.05,24.9425,25.262,1
2020-07-13,10802.7,25.2525,25.569,1
2020-07-14,10607.35,26.6375,25.607,1
2020-07-15,10618.2,26.29,25.697000000000003,1
2020-07-16,10739.95,25.3625,25.54,1
2020-07-17,10901.7,24.1575,25.432,1
2020-07-20,11022.2,24.7125,24.990000000000002,1
2020-07-21,11162.25,24.4275,24.708999999999996,1
2020-07-22,11132.6,24.885,24.5645,1
2020-07-23,11215.45,24.64,24.64,1
2020-07-24,11194.15,24.535,24.701,1
2020-07-27,11131.8,25.0175,24.544,1
2020-07-28,11300.55,23.6425,24.3895,1
2020-07-29,11202.85,24.1125,24.407,1
2020-07-30,11102.15,24.7275,24.3385,1
2020-07-31,11073.45,24.1925,24.371999999999996,1
2020-08-03,10891.6,25.185,24.4065,1
2020-08-04,11095.25,23.815,24.2975,1
2020-08-05,11101.65,23.5675,23.982,1
2020-08-06,11200.15,23.15,23.659,1
2020-08-07,11214.05,22.5775,23.124,1
2020-08-10,11270.15,22.51,22.633,1
2020-08-11,11322.5,21.36,22.0885,1
2020-08-12,11308.4,20.845,21.571999999999996,1
2020-08-13,11300.45,20.5675,21.391000000000002,1
2020-08-14,11178.4,21.6725,21.1505,1
2020-08-17,11247.1,21.3075,20.9645,1
2020-08-18,11385.35,20.43,20.787,1
2020-08-19,11408.4,19.9575,20.797000000000004,1
2020-08-20,11312.2,20.6175,20.45,1
2020-08-21,11371.6,19.9375,20.0345,1
2020-08-24,11466.45,19.23,19.811500000000002,1
2020-08-25,11472.25,19.315,19.680500000000002,1
2020-08-26,11549.6,19.3025,19.336,1
2020-08-27,11559.25,18.895,19.018,1
2020-08-28,11647.6,18.3475,19.739,1
2020-08-31,11387.5,22.835,20.235999999999997,1
2020-09-01,11470.25,21.8,20.5965,1
2020-09-02,11535.0,21.105,20.918,1
2020-09-03,11527.45,20.5025,21.679000000000002,1
2020-09-04,11333.85,22.1525,21.5135,1
2020-09-07,11355.05,22.0075,21.698,1
2020-09-08,11317.35,22.7225,21.923,1
2020-09-09,11278.0,22.23,22.075,1
2020-09-10,11449.25,21.2625,21.787,1
2020-09-11,11464.45,20.7125,21.6235,1
2020-09-14,11440.05,21.19,21.198500000000003,1
2020-09-15,11521.8,20.5975,20.6845,1
2020-09-16,11604.55,19.66,20.452,1
2020-09-17,11516.1,20.1,20.318500000000004,1
2020-09-18,11504.95,20.045,20.518,1
2020-09-21,11250.55,22.1875,20.680500000000002,1
2020-09-22,11153.65,21.41,20.9465,1
2020-09-23,11131.85,20.99,21.6285,1
2020-09-24,10805.55,23.51,21.7545,1
2020-09-25,11050.25,20.675,21.2315,1
2020-09-28,11227.55,19.5725,20.904500000000002,1
2020-09-29,11222.4,19.775,20.6125,1
2020-09-30,11247.55,19.53,19.5805,1
2020-10-01,11416.95,18.35,19.3865,1
2020-10-05,11503.35,19.705,19.399,1
2020-10-06,11662.4,19.635,19.456,1
2020-10-07,11738.85,20.06,19.625999999999998,1
2020-10-08,11834.6,20.38,20.032,1
2020-10-09,11914.2,20.38,20.316499999999998,1
2020-10-12,11930.95,21.1275,20.5325,1
2020-10-13,11934.5,20.715,20.5625,1
2020-10-14,11971.05,20.21,20.898,1
2020-10-15,11680.35,22.0575,21.151,1
2020-10-16,11762.45,21.645,21.289,1
2020-10-19,11873.05,21.8175,21.684,1
2020-10-20,11896.8,22.69,22.225,1
2020-10-21,11937.65,22.915,22.3405,1
2020-10-22,11896.45,22.635,22.377000000000002,1
2020-10-23,11930.35,21.8275,22.580000000000002,1
2020-10-26,11767.75,22.8325,22.481,1
2020-10-27,11889.4,22.195,22.554000000000002,1
2020-10-28,11729.6,23.28,22.8315,1
2020-10-29,11670.8,24.0225,23.416500000000003,1
2020-10-30,11642.4,24.7525,23.892,1
2020-11-02,11669.15,25.21,24.301,1
2020-11-03,11813.5,24.24,24.285,1
2020-11-04,11908.5,23.2,23.6735,1
2020-11-05,12120.3,20.965,22.822499999999998,1
2020-11-06,12263.55,20.4975,21.803,1
2020-11-09,12461.05,20.1125,21.270500000000002,1
2020-11-10,12631.1,21.5775,21.037,1
2020-11-11,12749.15,22.0325,20.968,1
2020-11-12,12690.8,20.62,20.809,1
2020-11-13,12719.95,19.7025,20.6125,1
2020-11-14,12780.25,19.13,20.2575,1
2020-11-17,12874.2,19.8025,19.675,1
2020-11-18,12938.25,19.12,19.464999999999996,1
2020-11-19,12771.7,19.57,19.448,1
2020-11-20,12859.05,19.6175,19.7815,1
2020-11-23,12926.45,20.7975,20.032500000000002,1
2020-11-24,13055.15,21.0575,20.834,1
2020-11-25,12858.4,23.1275,20.924500000000002,1
2020-11-26,12987.0,20.0225,20.9645,1
2020-11-27,12968.95,19.8175,20.841500000000003,1
2020-12-01,13109.05,20.1825,20.6115,1
2020-12-02,13113.75,19.9075,19.786,1
2020-12-03,13133.9,19.0,19.386999999999997,1
2020-12-04,13258.55,18.0275,19.0285,1
2020-12-07,13355.75,18.025,18.7155,1
2020-12-08,13392.95,18.6175,18.517999999999997,1
2020-12-09,13529.1,18.92,18.460500000000003,1
2020-12-10,13478.3,18.7125,18.613,1
2020-12-11,13513.85,18.79,18.8885,1
2020-12-14,13558.15,19.4025,19.034,1
2020-12-15,13567.85,19.345,19.09,1
2020-12-16,13682.7,19.2,19.179,1
2020-12-17,13740.7,19.1575,19.1455,1
2020-12-18,13760.55,18.6225,19.903,1
2020-12-21,13328.4,23.19,20.431,1
2020-12-22,13466.3,21.985,20.689999999999998,1
2020-12-23,13601.1,20.495,20.851999999999997,1
2020-12-24,13749.25,19.9675,21.213,1
2020-12-28,13873.2,20.4275,20.732999999999997,1
2020-12-29,13932.6,20.79,20.558,1
